poisonous,capColor,odor,gillSpacing,gillSize,gillColor,stalkShape,ringType,sporePrintColor,population,habitat
p,y,f,c,b,g,e,l,h,v,p
p,y,f,c,b,g,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,p
p,g,f,c,b,p,e,l,h,v,p
p,y,f,c,b,h,e,l,h,y,p
e,g,n,c,b,u,t,p,n,v,d
p,g,f,c,b,h,e,l,h,y,d
e,e,n,c,b,p,t,p,n,v,d
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,h,e,l,h,v,d
e,n,n,c,b,n,t,p,n,y,d
e,g,n,c,b,w,t,p,k,y,d
p,g,f,c,b,p,e,l,h,v,g
e,e,n,c,b,w,t,p,k,v,d
e,e,n,c,b,p,t,p,n,y,d
p,y,f,c,b,h,e,l,h,v,p
p,w,c,c,n,u,e,p,k,v,d
p,g,f,c,b,p,e,l,h,y,d
p,e,y,c,n,b,t,e,w,v,d
p,y,f,c,b,p,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,d
e,g,n,c,b,u,t,p,n,y,d
p,n,f,c,n,b,t,e,w,v,l
e,e,n,c,b,n,t,p,n,v,d
p,b,n,c,b,g,e,p,r,v,m
e,g,n,c,b,w,t,p,k,y,d
p,g,f,c,b,p,e,l,h,v,g
e,g,n,c,b,w,t,p,k,y,d
p,y,f,c,b,p,e,l,h,y,p
p,y,f,c,b,g,e,l,h,y,g
p,g,f,c,b,g,e,l,h,v,g
e,e,n,c,b,u,t,p,n,v,d
p,g,f,c,b,p,e,l,h,y,p
p,y,f,c,b,g,e,l,h,v,g
p,y,f,c,b,g,e,l,h,v,d
p,y,f,c,b,g,e,l,h,y,p
p,y,f,c,b,p,e,l,h,v,g
p,y,f,c,b,h,e,l,h,v,g
p,g,f,c,b,p,e,l,h,v,p
e,e,n,c,b,u,t,p,k,v,d
p,g,f,c,b,g,e,l,h,v,d
p,y,f,c,b,h,e,l,h,v,g
e,n,n,c,b,u,t,p,k,v,d
p,y,f,c,b,g,e,l,h,v,p
p,y,f,c,b,h,e,l,h,v,p
e,n,n,c,b,p,t,p,k,y,d
p,g,f,c,b,p,e,l,h,y,p
e,e,n,c,b,p,t,p,k,y,d
p,y,f,c,b,g,e,l,h,v,g
p,g,f,c,b,h,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,d
p,g,c,c,n,g,e,p,k,s,d
e,g,n,c,b,w,t,p,k,v,d
p,g,f,c,b,g,e,l,h,y,g
p,g,f,c,b,h,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,p
e,n,n,c,b,w,t,p,k,v,d
p,y,f,c,b,p,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,d
e,e,n,c,b,w,t,p,n,v,d
e,e,n,c,b,w,t,p,k,v,d
p,g,f,c,b,p,t,p,h,v,u
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,g,e,l,h,v,p
p,g,f,c,b,g,e,l,h,v,p
p,y,f,c,b,h,e,l,h,v,d
p,g,f,c,b,p,e,l,h,v,d
p,g,f,c,b,p,e,l,h,v,p
e,e,n,c,b,w,t,p,n,y,d
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,p,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,p
e,e,n,c,b,p,t,p,n,v,d
e,e,n,c,b,p,t,p,n,v,d
e,e,n,c,b,n,t,p,n,y,d
p,y,f,c,b,h,e,l,h,v,g
p,g,f,c,b,h,e,l,h,y,p
e,n,n,c,b,u,t,p,k,y,d
p,g,f,c,b,g,e,l,h,y,g
e,g,n,c,b,u,t,p,n,v,d
p,y,f,c,b,p,e,l,h,v,p
p,y,f,c,b,p,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,d
e,c,n,w,n,w,e,e,w,v,l
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,p,e,l,h,y,g
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,g
p,b,f,c,b,w,t,p,h,s,u
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,p,e,l,h,v,g
p,y,f,c,b,g,e,l,h,y,p
p,g,f,c,b,h,e,l,h,v,p
p,g,f,c,b,g,e,l,h,y,d
e,g,n,c,b,w,t,p,k,y,d
p,y,f,c,b,p,e,l,h,y,p
p,y,f,c,b,h,e,l,h,y,p
e,e,n,c,b,u,t,p,k,y,d
p,g,f,c,b,h,e,l,h,v,p
p,g,f,c,b,h,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,d
e,g,n,c,b,w,t,p,k,y,d
p,g,f,c,b,g,e,l,h,v,g
p,g,f,c,b,g,e,l,h,y,p
e,n,n,c,b,p,t,p,n,y,d
e,g,n,c,b,u,t,p,n,v,d
p,g,f,c,b,h,e,l,h,v,d
p,y,f,c,b,h,e,l,h,v,p
p,y,f,c,b,h,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,p
p,g,f,c,b,h,e,l,h,y,p
p,g,f,c,b,p,e,l,h,y,g
p,b,f,c,b,w,t,p,h,s,u
e,e,n,c,b,u,t,p,n,y,d
p,n,y,c,n,b,t,e,w,v,d
e,g,n,c,b,n,t,p,n,v,d
p,g,c,w,n,n,e,p,k,v,d
p,p,c,w,n,n,e,p,n,v,d
p,n,y,c,n,b,t,e,w,v,l
p,g,f,c,b,g,e,l,h,y,p
p,y,f,c,b,g,e,l,h,v,g
p,g,f,c,b,w,t,p,h,s,u
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,p,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,h,e,l,h,y,d
p,g,f,c,b,h,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,g
p,g,f,c,b,h,e,l,h,y,g
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,p,e,l,h,v,g
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,g,e,l,h,y,g
p,y,f,c,b,p,e,l,h,v,g
p,g,f,c,b,h,t,p,h,v,u
p,y,f,c,b,h,e,l,h,y,g
p,y,f,c,b,p,e,l,h,y,g
p,g,f,c,b,p,e,l,h,y,d
p,y,f,c,b,p,e,l,h,y,d
p,y,f,c,b,g,e,l,h,v,d
p,g,f,c,b,h,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,p
e,e,n,c,b,p,t,p,n,v,d
p,y,f,c,b,h,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,p
p,y,f,c,b,g,e,l,h,v,g
p,y,f,c,b,g,e,l,h,v,p
p,g,f,c,b,h,e,l,h,y,d
p,y,f,c,b,p,e,l,h,y,p
p,w,f,c,b,p,t,p,h,s,u
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,p,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,p,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,g
p,y,f,c,b,h,e,l,h,y,p
p,g,f,c,b,g,e,l,h,v,g
p,y,f,c,b,p,e,l,h,y,d
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,g,e,l,h,v,d
p,w,f,c,b,h,t,p,h,s,g
p,g,f,c,b,p,e,l,h,y,g
p,b,f,c,b,p,t,p,h,s,g
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,g,e,l,h,y,g
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,g,e,l,h,v,g
e,g,n,c,b,u,t,p,n,y,d
p,y,f,c,b,h,e,l,h,y,p
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,h,e,l,h,v,p
p,y,f,c,b,g,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,p
p,g,f,c,b,g,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,p
p,p,c,c,n,p,e,p,k,s,d
p,y,f,c,b,g,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,g
p,y,f,c,b,h,e,l,h,y,g
p,g,f,c,b,g,e,l,h,v,g
p,g,f,c,b,g,e,l,h,v,g
p,g,f,c,b,h,e,l,h,v,d
p,y,f,c,b,h,e,l,h,y,g
p,y,f,c,b,g,e,l,h,v,p
p,g,f,c,b,h,e,l,h,y,d
p,y,f,c,b,g,e,l,h,v,d
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,h,e,l,h,y,p
e,n,n,w,n,w,e,e,w,v,l
p,g,f,c,b,p,e,l,h,y,p
p,y,f,c,b,h,e,l,h,y,g
p,y,f,c,b,p,e,l,h,y,g
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,p,e,l,h,v,g
e,p,n,c,b,e,e,e,w,c,w
p,y,f,c,b,p,e,l,h,v,p
p,y,f,c,b,g,e,l,h,y,d
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,p
p,y,f,c,b,g,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,h,e,l,h,v,g
e,p,n,c,b,e,e,e,w,c,w
p,y,f,c,b,p,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,p
p,g,f,c,b,h,e,l,h,y,p
p,g,f,c,b,p,e,l,h,v,g
p,y,f,c,b,h,e,l,h,y,p
p,g,f,c,b,p,e,l,h,y,p
p,g,f,c,b,g,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,g
p,g,f,c,b,h,e,l,h,y,d
p,y,f,c,b,g,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,g
p,g,f,c,b,g,e,l,h,y,d
p,y,f,c,b,h,e,l,h,y,g
e,g,n,c,b,w,t,p,n,y,d
p,g,f,c,b,h,e,l,h,y,d
p,g,f,c,b,g,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,g
p,y,f,c,b,p,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,p
p,y,f,c,b,p,e,l,h,y,d
p,y,f,c,b,g,e,l,h,v,g
p,y,f,c,b,p,e,l,h,y,p
p,g,f,c,b,p,e,l,h,v,g
p,y,f,c,b,h,e,l,h,v,d
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,g,e,l,h,y,d
p,g,f,c,b,h,e,l,h,y,g
p,y,f,c,b,h,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,p
p,g,f,c,b,p,e,l,h,y,g
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,p,e,l,h,v,p
e,r,n,c,n,p,e,f,h,v,d
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,d
p,n,s,c,n,b,t,e,w,v,p
p,y,f,c,b,h,e,l,h,v,d
p,n,n,c,n,w,e,e,w,v,d
p,y,f,c,b,p,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,g
p,y,f,c,b,p,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,d
p,g,f,c,b,p,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,g
e,e,n,c,b,w,t,p,k,y,d
p,y,f,c,b,h,e,l,h,y,p
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,g,e,l,h,v,g
p,y,f,c,b,p,e,l,h,v,p
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,h,e,l,h,v,g
p,y,f,c,b,g,e,l,h,y,g
p,b,f,c,b,w,t,p,h,s,u
p,g,f,c,b,p,e,l,h,v,g
p,y,f,c,b,g,e,l,h,v,p
p,g,f,c,b,g,e,l,h,v,p
p,g,f,c,b,g,e,l,h,y,d
p,y,f,c,b,p,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,p,e,l,h,v,g
e,e,n,c,b,e,e,e,w,c,w
p,g,f,c,b,g,e,l,h,v,d
p,y,f,c,b,p,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,p
p,g,f,c,b,g,e,l,h,v,d
p,y,f,c,b,h,e,l,h,y,g
p,w,n,w,n,w,e,p,w,c,l
p,b,f,c,b,h,t,p,h,v,u
p,y,f,c,b,p,e,l,h,y,p
p,g,f,c,b,g,e,l,h,y,d
p,g,f,c,b,g,e,l,h,v,p
p,y,f,c,b,p,e,l,h,v,p
p,g,f,c,b,g,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,g
p,w,f,c,b,w,t,p,h,s,u
e,g,n,c,b,n,t,p,n,v,d
p,n,y,c,n,b,t,e,w,v,d
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,g
e,e,n,c,b,n,t,p,k,v,d
e,b,n,c,b,e,e,e,w,c,w
p,y,f,c,b,h,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,p
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,g
p,g,f,c,b,p,e,l,h,y,g
p,g,f,c,b,p,e,l,h,y,g
p,y,f,c,b,p,e,l,h,v,g
p,g,f,c,b,h,e,l,h,v,g
p,y,f,c,b,g,e,l,h,y,g
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,h,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,p,e,l,h,y,p
e,u,n,c,n,h,e,f,h,y,d
p,g,f,c,b,g,e,l,h,v,g
p,y,f,c,b,g,e,l,h,v,g
p,y,f,c,b,h,e,l,h,y,g
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,h,e,l,h,v,g
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,g
p,y,f,c,b,h,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,p
p,g,f,c,b,g,e,l,h,v,p
p,g,f,c,b,g,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,d
e,e,n,c,b,u,t,p,n,y,d
p,b,f,c,b,h,t,p,h,v,u
p,g,f,c,b,g,e,l,h,v,d
p,g,f,c,b,h,e,l,h,v,p
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,p,e,l,h,y,p
p,y,f,c,b,h,e,l,h,v,d
e,n,n,c,b,u,t,p,k,v,d
p,y,f,c,b,h,e,l,h,y,g
e,b,n,c,b,e,e,e,w,c,w
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,p,e,l,h,y,d
p,y,f,c,b,h,e,l,h,y,g
p,g,f,c,b,g,e,l,h,v,p
e,e,n,c,b,n,t,p,k,y,d
p,y,f,c,b,p,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,g
p,y,f,c,b,h,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,g
p,n,y,c,n,b,t,e,w,v,d
p,y,f,c,b,p,e,l,h,v,p
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,g,e,l,h,v,p
p,y,f,c,b,g,e,l,h,v,d
p,g,f,c,b,p,e,l,h,v,p
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,g
p,g,c,c,n,p,e,p,k,v,d
p,y,f,c,b,g,e,l,h,y,g
p,g,f,c,b,h,t,p,h,s,u
p,g,f,c,b,p,e,l,h,v,g
p,y,f,c,b,p,e,l,h,y,p
p,y,f,c,b,h,e,l,h,y,d
e,g,n,c,b,u,t,p,k,y,d
p,g,f,c,b,g,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,g
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,h,e,l,h,y,g
p,g,f,c,b,p,e,l,h,y,d
p,y,f,c,b,p,e,l,h,y,p
e,n,n,c,b,n,t,p,n,v,d
p,g,f,c,b,g,e,l,h,y,g
p,y,f,c,b,g,e,l,h,v,g
p,g,f,c,b,p,e,l,h,v,p
p,y,f,c,b,p,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,h,e,l,h,y,g
p,y,f,c,b,h,e,l,h,y,g
e,b,n,c,b,e,e,e,w,c,w
p,y,f,c,b,p,e,l,h,y,p
p,n,s,c,n,b,t,e,w,v,d
p,g,f,c,b,p,e,l,h,y,p
p,g,f,c,b,g,e,l,h,y,p
p,y,f,c,b,h,e,l,h,v,g
p,g,f,c,b,g,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,g
p,y,f,c,b,h,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,d
p,w,f,c,b,p,t,p,h,v,u
p,y,f,c,b,g,e,l,h,v,g
p,y,f,c,b,g,e,l,h,y,p
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,g,e,l,h,v,p
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,h,e,l,h,y,g
p,y,f,c,b,p,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,p
p,y,f,c,b,h,e,l,h,y,p
p,g,f,c,b,h,e,l,h,v,p
e,n,n,c,b,p,t,p,k,y,d
p,y,f,c,b,h,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,p
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,g,e,l,h,v,g
p,y,f,c,b,g,e,l,h,y,d
p,g,f,c,b,g,e,l,h,v,p
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,d
p,y,f,c,b,h,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,d
e,c,n,w,n,w,e,e,w,v,l
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,p
p,y,n,c,n,w,e,e,w,v,d
p,y,f,c,b,h,e,l,h,y,p
p,g,f,c,b,p,t,p,h,v,g
e,n,n,c,b,e,e,e,w,c,w
p,n,y,c,n,b,t,e,w,v,p
p,g,c,w,n,u,e,p,k,v,d
p,y,f,c,b,g,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,g,e,l,h,y,d
p,y,f,c,b,p,e,l,h,v,g
p,y,f,c,b,p,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,d
p,g,f,c,b,h,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,g
p,y,f,c,b,p,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,p
p,y,f,c,b,h,e,l,h,y,p
p,y,f,c,b,h,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,p
p,y,f,c,b,h,e,l,h,v,d
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,p,e,l,h,v,g
p,g,f,c,b,g,e,l,h,v,d
e,b,n,c,b,w,e,e,w,c,w
p,g,f,c,b,g,e,l,h,v,d
p,y,f,c,b,g,e,l,h,v,d
p,n,s,c,n,b,t,e,w,v,l
p,g,f,c,b,g,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,g
p,y,f,c,b,g,e,l,h,v,d
p,y,f,c,b,h,e,l,h,v,g
p,g,f,c,b,h,e,l,h,y,p
p,g,f,c,b,g,e,l,h,v,p
p,y,f,c,b,h,e,l,h,y,g
p,y,f,c,b,p,e,l,h,y,g
e,u,n,c,n,h,e,f,h,v,d
e,b,n,c,b,e,e,e,w,c,w
p,y,f,c,b,h,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,p
p,g,f,c,b,g,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,g
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,p,e,l,h,v,g
p,y,f,c,b,g,e,l,h,y,g
p,y,f,c,b,h,e,l,h,v,d
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,h,e,l,h,y,g
p,g,f,c,b,h,e,l,h,v,g
p,b,f,c,b,w,t,p,h,v,g
p,w,n,c,b,g,e,p,r,v,m
p,y,f,c,b,p,e,l,h,y,p
p,y,f,c,b,p,e,l,h,v,p
p,g,f,c,b,g,e,l,h,v,g
p,y,f,c,b,h,e,l,h,v,d
p,y,f,c,b,g,e,l,h,v,p
p,y,f,c,b,g,e,l,h,y,d
e,g,n,c,b,u,t,p,n,v,d
e,u,n,c,n,u,e,f,h,v,d
p,g,f,c,b,h,e,l,h,y,d
p,y,f,c,b,p,e,l,h,v,g
p,y,f,c,b,p,e,l,h,v,d
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,h,e,l,h,y,p
p,y,f,c,b,p,e,l,h,v,d
p,y,f,c,b,g,e,l,h,y,p
p,y,f,c,b,h,e,l,h,v,g
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,p,e,l,h,y,g
p,g,f,c,b,g,e,l,h,v,p
p,y,f,c,b,g,e,l,h,y,p
e,e,n,c,b,w,t,p,n,v,d
p,y,f,c,b,h,e,l,h,y,d
p,g,f,c,b,g,e,l,h,v,d
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,g,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,p
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,p,e,l,h,v,g
p,g,f,c,b,h,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,d
p,y,f,c,b,h,e,l,h,y,d
p,g,f,c,b,p,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,p
p,w,c,c,n,g,e,p,n,v,d
p,g,f,c,b,p,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,p
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,p,e,l,h,v,g
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,d
p,y,f,c,b,g,e,l,h,y,p
p,g,f,c,b,g,e,l,h,v,g
p,y,f,c,b,p,e,l,h,v,g
p,y,f,c,b,h,e,l,h,y,p
p,y,f,c,b,h,e,l,h,v,d
p,y,f,c,b,g,e,l,h,v,g
p,y,f,c,b,p,e,l,h,y,p
p,y,f,c,b,g,e,l,h,y,d
p,y,f,c,b,p,e,l,h,v,g
p,g,f,c,b,h,e,l,h,y,d
p,g,f,c,b,p,e,l,h,y,d
p,y,f,c,b,g,e,l,h,v,g
p,g,f,c,b,p,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,g
p,y,f,c,b,g,e,l,h,v,d
p,y,f,c,b,g,e,l,h,y,d
p,y,f,c,b,p,e,l,h,v,d
p,y,f,c,b,h,e,l,h,y,d
p,y,f,c,b,h,e,l,h,v,d
p,y,f,c,b,g,e,l,h,v,g
p,n,y,c,n,b,t,e,w,v,d
e,b,n,c,b,w,e,e,w,c,w
p,y,f,c,b,h,e,l,h,v,g
p,y,f,c,b,h,e,l,h,y,d
p,g,f,c,b,p,e,l,h,y,d
p,y,f,c,b,p,e,l,h,y,d
p,g,f,c,b,p,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,p,e,l,h,v,p
p,y,f,c,b,p,e,l,h,v,p
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,g,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,p
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,g
p,g,f,c,b,g,e,l,h,v,d
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,g,e,l,h,v,p
p,g,c,c,n,u,e,p,k,s,d
p,b,f,c,b,w,t,p,h,v,g
e,e,n,c,b,w,t,p,k,v,d
p,y,f,c,b,g,e,l,h,v,p
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,g,e,l,h,v,g
e,g,n,c,b,u,t,p,k,v,d
p,y,f,c,b,p,e,l,h,y,d
p,y,f,c,b,p,e,l,h,v,p
p,y,f,c,b,p,e,l,h,y,p
p,y,f,c,b,h,e,l,h,v,p
p,y,f,c,b,h,e,l,h,y,d
p,g,f,c,b,h,e,l,h,v,g
p,w,f,c,b,w,t,p,h,s,u
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,g,e,l,h,v,g
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,p,e,l,h,v,p
p,y,f,c,b,p,e,l,h,v,d
e,u,n,c,n,h,e,f,h,v,d
p,y,f,c,b,h,e,l,h,y,d
p,g,f,c,b,p,e,l,h,v,g
p,y,f,c,b,h,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,g
e,n,n,c,b,n,t,p,n,y,d
p,y,f,c,b,h,e,l,h,v,p
p,g,f,c,b,h,e,l,h,y,d
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,p,e,l,h,y,g
p,y,f,c,b,h,e,l,h,v,d
p,y,f,c,b,g,e,l,h,v,p
p,y,f,c,b,g,e,l,h,v,p
p,g,f,c,b,g,e,l,h,v,g
p,w,f,c,b,h,t,p,h,s,u
e,e,n,c,b,w,e,e,w,c,w
e,u,n,c,n,w,e,f,h,y,d
p,y,f,c,b,p,e,l,h,v,g
p,g,f,c,b,p,e,l,h,y,d
p,y,f,c,b,p,e,l,h,y,p
p,g,f,c,b,h,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,h,e,l,h,y,g
p,y,f,c,b,p,e,l,h,y,g
p,g,f,c,b,h,e,l,h,y,p
p,g,f,c,b,g,e,l,h,y,p
e,p,n,c,b,w,e,e,w,c,w
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,g,e,l,h,y,p
p,g,f,c,b,g,e,l,h,y,p
p,y,f,c,b,g,e,l,h,v,g
p,y,f,c,b,p,e,l,h,y,d
p,g,f,c,b,g,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,p
p,g,f,c,b,p,e,l,h,y,g
p,g,f,c,b,g,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,p
p,g,f,c,b,p,e,l,h,y,d
p,g,f,c,b,h,e,l,h,y,p
p,y,f,c,b,p,e,l,h,v,p
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,p,e,l,h,y,g
p,g,f,c,b,h,e,l,h,v,d
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,p,e,l,h,v,d
p,y,f,c,b,g,e,l,h,y,p
p,y,f,c,b,p,e,l,h,y,g
p,g,f,c,b,h,e,l,h,v,p
p,y,f,c,b,h,e,l,h,v,p
e,n,n,c,b,n,t,p,n,y,d
p,g,f,c,b,h,e,l,h,y,d
p,y,f,c,b,h,e,l,h,y,p
p,g,f,c,b,h,t,p,h,s,g
p,y,f,c,b,h,e,l,h,v,p
p,y,f,c,b,p,e,l,h,v,p
p,w,c,c,n,g,e,p,k,s,d
p,y,f,c,b,g,e,l,h,y,d
p,b,f,c,b,h,t,p,h,s,u
p,y,f,c,b,h,e,l,h,y,g
p,g,f,c,b,h,e,l,h,y,d
p,y,f,c,b,g,e,l,h,y,g
p,p,n,c,b,w,e,p,r,v,g
p,b,f,c,b,p,t,p,h,v,u
p,g,f,c,b,g,e,l,h,v,g
p,g,f,c,b,h,e,l,h,y,g
p,g,f,c,b,p,e,l,h,v,g
p,g,f,c,b,g,e,l,h,y,p
p,g,f,c,b,g,e,l,h,v,p
